seed,episode,soups,epsilon,sampled_roles,teacher_roles,agent_0_loss,agent_1_loss,agent_2_loss
0,0,0.0,1.0,1-0-0,1-0-0,1.1663256883621216,0.9281363487243652,1.2596873044967651
0,1,0.0,0.9943396226415094,2-0-1,2-0-1,1.1448372602462769,0.8084515929222107,0.9240878224372864
0,2,2.0,0.9886792452830189,2-0-2,2-0-2,1.1018564701080322,0.698020339012146,1.2887306213378906
0,3,2.0,0.9830188679245283,2-2-0,2-0-2,1.0362122058868408,0.597119152545929,1.270808219909668
0,4,0.0,0.9773584905660377,0-0-1,0-0-1,1.3634929656982422,0.5054476857185364,0.930639922618866
0,5,2.0,0.9716981132075472,2-1-2,2-1-2,0.9816595315933228,1.5594817399978638,1.2564561367034912
0,6,2.0,0.9660377358490566,1-2-0,1-2-0,1.139699935913086,2.1023974418640137,1.1136269569396973
0,7,2.0,0.960377358490566,1-2-1,1-2-1,1.1983585357666016,2.093029260635376,0.9772078990936279
0,8,2.0,0.9547169811320755,0-2-2,0-2-2,1.433086633682251,2.052743434906006,1.1280335187911987
0,9,0.0,0.9490566037735849,1-0-1,1-0-0,1.079310655593872,0.4036955237388611,1.1944435834884644
0,10,2.0,0.9433962264150944,2-1-1,1-2-0,1.1017448902130127,1.8830608129501343,1.1149413585662842
0,11,0.0,0.9377358490566038,1-2-1,1-0-0,1.0220119953155518,0.4256543219089508,1.168083906173706
0,12,2.0,0.9320754716981132,2-0-2,2-0-2,0.9704880118370056,0.43364474177360535,1.1060985326766968
0,13,2.0,0.9264150943396227,0-2-2,0-2-2,1.435210108757019,1.7134180068969727,1.0939438343048096
0,14,0.0,0.9207547169811321,0-0-1,2-0-2,0.9518118500709534,0.4466550052165985,1.0366684198379517
0,15,0.0,0.9150943396226415,0-2-2,2-0-2,0.9556559324264526,0.4518073499202728,1.0051816701889038
0,16,0.0,0.909433962264151,1-1-0,0-2-2,1.4532815217971802,1.5570180416107178,1.0062037706375122
0,17,0.0,0.9037735849056604,0-1-0,2-1-2,0.9915592670440674,1.9012200832366943,1.0091146230697632
0,18,0.0,0.8981132075471698,1-1-0,2-0-2,0.930091142654419,0.47909975051879883,0.8822555541992188
0,19,0.0,0.8924528301886793,1-1-0,1-2-0,1.0102427005767822,1.389420986175537,1.0327365398406982
0,20,0.0,0.8867924528301887,0-2-0,1-2-0,1.0176301002502441,1.3413509130477905,1.0348842144012451
0,21,2.0,0.8811320754716981,2-0-0,0-2-2,1.5079437494277954,1.2974488735198975,0.7761944532394409
0,22,0.0,0.8754716981132076,0-1-0,2-0-2,0.8982370495796204,0.5646250247955322,0.7472019791603088
0,23,0.0,0.869811320754717,0-1-2,1-2-1,1.0559618473052979,1.1650428771972656,1.5408039093017578
0,24,2.0,0.8641509433962264,1-2-2,1-2-2,0.9794167280197144,1.1192991733551025,0.8006370663642883
0,25,0.0,0.8584905660377359,2-2-2,1-2-1,1.0285513401031494,1.0447144508361816,1.5938515663146973
0,26,0.0,0.8528301886792453,1-1-2,1-2-0,0.9676871299743652,0.9792869687080383,1.06295645236969
0,27,0.0,0.8471698113207548,2-0-0,1-2-2,0.9064638018608093,0.9200937747955322,0.7522757649421692
0,28,1.0,0.8415094339622642,0-2-0,2-0-2,0.9755164384841919,0.7912591099739075,0.625052809715271
0,29,2.0,0.8358490566037736,2-2-0,1-2-0,0.8580636382102966,0.7967960834503174,1.094146728515625
0,30,0.0,0.8301886792452831,2-2-2,1-2-2,0.8079431056976318,0.7499685287475586,0.7146549224853516
0,31,0.0,0.8245283018867924,1-0-0,0-2-2,1.6897441148757935,0.6977506875991821,0.5813947319984436
0,32,2.0,0.8188679245283019,0-2-1,0-2-1,1.6725740432739258,0.6466562747955322,1.6141024827957153
0,33,1.0,0.8132075471698113,0-0-2,1-2-0,0.7367549538612366,0.5950144529342651,1.128734827041626
0,34,0.0,0.8075471698113208,0-1-1,1-2-2,0.7082341313362122,0.544668436050415,0.672218382358551
0,35,2.0,0.8018867924528301,1-0-2,1-0-2,0.6824955940246582,1.194983959197998,0.6644506454467773
0,36,2.0,0.7962264150943397,2-1-2,1-2-1,0.6608377695083618,0.46988287568092346,1.738226056098938
0,37,2.0,0.790566037735849,2-0-0,1-2-0,0.6206565499305725,0.4387363791465759,1.1621005535125732
0,38,2.0,0.7849056603773585,0-2-2,0-2-2,1.6983096599578857,0.40199989080429077,0.6426262259483337
0,39,3.0,0.7792452830188679,2-1-0,2-1-0,1.3786144256591797,2.6720471382141113,1.5696971416473389
0,40,0.0,0.7735849056603774,1-0-0,1-2-1,0.5449468493461609,0.36027130484580994,1.7308883666992188
0,41,0.0,0.7679245283018867,2-0-0,0-2-2,1.7127249240875244,0.329135537147522,0.5846012234687805
0,42,2.0,0.7622641509433963,2-0-2,1-2-0,0.5224586129188538,0.3235187530517578,1.143659234046936
0,43,2.0,0.7566037735849056,1-2-2,2-1-0,1.5058964490890503,2.7379636764526367,1.5323238372802734
0,44,2.0,0.7509433962264151,1-2-2,1-2-1,0.5046572685241699,0.29599183797836304,1.7011992931365967
