seed,episode,soups,epsilon,sampled_roles,teacher_roles,agent_0_loss,agent_1_loss,agent_2_loss
0,25,0.0,0.9373259052924791,2-2-2,1-2-1,1.0531814098358154,0.6279993653297424,1.6974318027496338
0,26,0.0,0.9348189415041783,1-1-2,1-2-0,1.0059163570404053,0.5946032404899597,0.6435803771018982
0,27,0.0,0.9323119777158775,2-0-0,2-1-2,0.8772645592689514,2.0589399337768555,1.182885766029358
0,28,1.0,0.9298050139275766,0-2-0,2-2-0,0.8224700093269348,0.5158198475837708,0.7120277285575867
0,29,3.0,0.9272980501392758,2-2-0,1-2-0,0.9651743769645691,0.5145193338394165,0.6326791644096375
0,30,0.0,0.924791086350975,2-2-2,2-1-2,0.8467050194740295,2.0366528034210205,1.18017578125
0,31,0.0,0.9222841225626741,1-0-0,2-0-0,0.7518740892410278,1.4368963241577148,0.6803910136222839
0,32,6.0,0.9197771587743733,0-2-1,0-2-1,1.905184030532837,0.4510631263256073,1.6958434581756592
0,33,1.0,0.9172701949860724,0-0-2,1-2-0,0.9606591463088989,0.4623527228832245,0.6128429770469666
0,34,0.0,0.9147632311977716,0-1-1,2-1-2,0.7927307486534119,1.9620988368988037,1.1752614974975586
0,35,6.0,0.9122562674094707,1-0-2,1-0-2,0.9449537992477417,1.5569335222244263,1.1645188331604004
0,36,3.0,0.9097493036211699,2-1-2,1-2-1,0.9737573862075806,0.4531196355819702,1.8395754098892212
0,37,4.0,0.9072423398328691,2-0-0,1-2-0,0.9356451034545898,0.4534763991832733,0.6399825811386108
0,38,4.0,0.9047353760445682,0-2-2,1-0-2,0.8933438062667847,1.5931971073150635,1.101944088935852
0,39,6.0,0.9022284122562674,2-1-0,2-1-0,0.7625048756599426,1.8497190475463867,0.688889741897583
0,40,0.0,0.8997214484679665,1-0-0,1-2-1,0.8479579091072083,0.4629420042037964,1.8074933290481567
0,41,0.0,0.8972144846796657,2-0-0,0-2-2,2.0526957511901855,0.46198147535324097,1.1029956340789795
0,42,4.0,0.8947075208913648,2-0-2,1-2-0,0.7828888297080994,0.4689614474773407,0.7169150710105896
0,43,4.0,0.892200557103064,1-2-2,2-1-0,0.8628878593444824,1.7651022672653198,0.725024402141571
0,44,4.0,0.8896935933147633,1-2-2,1-2-1,0.731511116027832,0.4702368974685669,1.7544360160827637
0,45,0.0,0.8871866295264624,1-0-2,0-2-2,2.0782108306884766,0.4707944989204407,1.0764780044555664
0,46,0.0,0.8846796657381616,1-0-1,2-1-0,0.9365556240081787,1.7087634801864624,0.7412974238395691
0,47,6.0,0.8821727019498607,1-0-2,1-0-2,0.6808204054832458,1.656605839729309,1.0636842250823975
0,48,0.0,0.8796657381615599,1-1-0,1-0-2,0.6886343359947205,1.6611130237579346,0.9679139256477356
0,49,4.0,0.8771587743732591,2-1-2,2-1-0,0.9926480054855347,1.6260902881622314,0.7696048021316528
0,50,0.0,0.8746518105849582,0-1-1,0-2-2,2.0346145629882812,0.518974781036377,1.0052545070648193
0,51,0.0,0.8721448467966574,2-2-2,0-2-1,2.122177839279175,0.5332880020141602,1.581317663192749
0,52,0.0,0.8696378830083565,0-1-0,1-0-2,0.6472196578979492,1.6031115055084229,0.9565352201461792
0,53,0.0,0.8671309192200557,1-0-0,1-2-0,0.6583445072174072,0.5442655086517334,0.918005645275116
0,54,6.0,0.8646239554317549,2-0-1,2-0-1,1.057861328125,1.5836713314056396,1.562591791152954
0,55,4.0,0.862116991643454,1-2-2,0-2-1,1.9647353887557983,0.5733026266098022,1.544749140739441
0,56,0.0,0.8596100278551532,0-1-0,1-2-0,0.6624832153320312,0.5695847868919373,0.9769768714904785
0,57,0.0,0.8571030640668524,0-1-0,2-0-1,1.0850071907043457,1.5381678342819214,1.4879353046417236
0,58,6.0,0.8545961002785515,0-1-2,0-1-2,1.842278242111206,1.5263645648956299,0.7985034584999084
0,59,4.0,0.8520891364902508,2-0-0,0-2-1,1.7892320156097412,0.5978650450706482,1.4215446710586548
0,60,0.0,0.8495821727019499,2-2-2,0-2-2,1.6316490173339844,0.6030256748199463,0.9129871129989624
0,61,4.0,0.8470752089136491,2-0-0,1-0-2,0.7276132106781006,1.4731760025024414,0.9056191444396973
0,62,0.0,0.8445682451253482,0-1-1,0-1-2,1.5854259729385376,1.5144028663635254,0.7636791467666626
0,63,4.0,0.8420612813370474,2-1-2,0-2-2,1.444928765296936,0.6157121062278748,0.8626969456672668
0,64,4.0,0.8395543175487465,2-2-1,1-0-2,0.7931249141693115,1.432636022567749,0.8294939994812012
0,65,4.0,0.8370473537604457,1-1-2,0-2-2,1.3254090547561646,0.6261058449745178,0.7900087237358093
0,66,0.0,0.8345403899721449,2-2-2,2-0-1,1.164798378944397,1.4180388450622559,1.3266881704330444
0,67,4.0,0.832033426183844,1-1-2,0-2-1,1.2745988368988037,0.6334004998207092,1.3241409063339233
0,68,6.0,0.8295264623955432,2-0-1,1-0-2,0.9171229600906372,1.382981538772583,0.5529888868331909
0,69,0.0,0.8270194986072423,1-0-1,0-1-2,1.1757320165634155,1.5108304023742676,0.5232718586921692
0,70,0.0,0.8245125348189415,0-1-1,2-0-1,1.2144689559936523,1.3389514684677124,1.303734302520752
0,71,6.0,0.8220055710306406,2-0-1,1-0-2,0.9673194289207458,1.2889432907104492,0.6094117164611816
0,72,4.0,0.8194986072423398,2-1-1,0-2-1,1.0624436140060425,0.6830893754959106,1.288717269897461
0,73,0.0,0.816991643454039,1-1-0,1-0-2,1.006508231163025,1.2260535955429077,0.5670061111450195
0,74,0.0,0.8144846796657381,0-2-2,0-1-2,1.006859302520752,1.5023078918457031,0.3973831236362457
0,75,0.0,0.8119777158774373,1-1-1,0-2-2,0.9464281797409058,0.7284328937530518,0.519582986831665
0,76,0.0,0.8094707520891364,0-1-0,0-2-2,0.9142276048660278,0.739082396030426,0.4892722964286804
0,77,3.0,0.8069637883008356,1-2-2,0-2-2,0.8777908682823181,0.7414506077766418,0.4555005133152008
0,78,0.0,0.8044568245125348,0-0-0,0-2-1,0.8635227680206299,0.7361667156219482,1.3316344022750854
0,79,6.0,0.8019498607242339,1-2-0,1-2-0,1.1406599283218384,0.7562132477760315,1.6358051300048828
0,80,0.0,0.7994428969359332,0-0-0,0-2-2,0.7632755637168884,0.7062721848487854,0.385653555393219
0,81,6.0,0.7969359331476323,2-1-0,1-0-2,1.212646722793579,1.1759703159332275,0.23566807806491852
0,82,0.0,0.7944289693593315,1-1-1,1-2-0,1.195600986480713,0.7099338173866272,1.7135264873504639
0,83,6.0,0.7919220055710307,2-1-0,2-1-0,1.584592580795288,1.681118369102478,2.037749767303467
0,84,0.0,0.7894150417827298,2-0-2,1-0-2,1.2222188711166382,1.196004867553711,0.21094287931919098
0,85,6.0,0.786908077994429,1-0-2,0-2-1,0.7119618654251099,0.6380809545516968,1.3732590675354004
0,86,0.0,0.7844011142061281,0-2-1,1-2-0,1.1584584712982178,0.6769720315933228,1.6707919836044312
0,87,3.0,0.7818941504178273,2-2-1,0-2-1,0.7125798463821411,0.6155968904495239,1.3187037706375122
0,88,3.0,0.7793871866295264,0-2-2,1-0-2,1.1248444318771362,1.1654727458953857,0.39033740758895874
0,89,0.0,0.7768802228412256,2-0-2,1-2-0,1.0996605157852173,0.6375798583030701,1.579432725906372
0,90,0.0,0.7743732590529248,0-1-1,0-2-1,0.7290346622467041,0.5691959857940674,1.2022244930267334
0,91,6.0,0.7718662952646239,1-2-0,0-2-1,0.7340779900550842,0.5486044883728027,1.1531002521514893
0,92,0.0,0.7693593314763231,2-2-0,2-1-0,1.7648701667785645,1.891547441482544,1.7331792116165161
0,93,6.0,0.7668523676880223,0-1-2,0-1-2,0.701781690120697,1.900301456451416,0.5423116087913513
0,94,0.0,0.7643454038997215,0-0-0,0-1-2,0.7290414571762085,1.7361379861831665,0.3428420126438141
0,95,6.0,0.7618384401114207,0-2-1,0-1-2,0.7168838977813721,1.7065218687057495,0.3571126461029053
0,96,2.0,0.7593314763231198,0-0-2,0-1-2,0.6662980318069458,1.7938148975372314,0.6184264421463013
0,97,4.0,0.756824512534819,2-2-0,1-2-0,1.0572996139526367,0.592654824256897,1.389248251914978
0,98,4.0,0.7543175487465181,1-1-2,1-0-2,1.062328815460205,1.272033929824829,0.6276820302009583
0,99,6.0,0.7518105849582173,2-0-1,0-1-2,0.6269140243530273,1.6311156749725342,0.6216157674789429
0,100,4.0,0.7493036211699164,1-1-2,1-2-0,1.049421787261963,0.6356950998306274,1.363739013671875
0,101,6.0,0.7467966573816156,1-0-2,0-1-2,0.6533603072166443,1.4585599899291992,0.32930392026901245
0,102,0.0,0.7442896935933148,1-1-0,1-2-0,1.0256052017211914,0.6646344065666199,1.3450541496276855
0,103,6.0,0.7417827298050139,0-2-1,0-2-1,0.6089849472045898,0.6738948225975037,2.1357901096343994
0,104,0.0,0.7392757660167131,1-2-1,0-2-1,0.6485859155654907,0.6150475740432739,0.9918493628501892
0,105,4.0,0.7367688022284122,2-2-1,0-2-1,0.5908796191215515,0.6736299991607666,2.066070318222046
0,106,1.0,0.7342618384401114,0-0-2,0-2-1,0.5729579329490662,0.6652970910072327,1.9696154594421387
0,107,0.0,0.7317548746518105,0-0-2,1-2-0,1.0190593004226685,0.6522790193557739,1.2643741369247437
0,108,0.0,0.7292479108635097,1-1-1,0-2-1,0.5890005826950073,0.5726199746131897,0.8580203652381897
0,109,4.0,0.7267409470752089,2-0-2,1-0-2,1.0265929698944092,1.4395956993103027,0.8338653445243835
0,110,0.0,0.724233983286908,1-1-1,1-0-2,1.0159759521484375,1.4561065435409546,0.8801310658454895
0,111,4.0,0.7217270194986072,1-2-1,1-2-0,0.9869745969772339,0.5966078042984009,1.2049636840820312
0,112,4.0,0.7192200557103063,2-1-1,0-1-2,0.5323431491851807,1.4466984272003174,0.9325332641601562
0,113,3.0,0.7167130919220055,0-2-0,1-2-0,0.9117005467414856,0.5847527980804443,1.1782045364379883
0,114,6.0,0.7142061281337048,0-1-2,0-1-2,0.6322712898254395,1.4471533298492432,1.43842351436615
0,115,0.0,0.7116991643454039,0-0-0,1-0-2,0.8391128182411194,1.4853137731552124,0.9401507377624512
0,116,6.0,0.709192200557103,0-1-2,0-1-2,0.5734817981719971,1.384261965751648,0.5590010285377502
0,117,0.0,0.7066852367688021,1-0-0,0-1-2,0.6800909638404846,1.3915581703186035,1.3516126871109009
0,118,4.0,0.7041782729805014,1-2-2,0-1-2,0.6805244088172913,1.3159579038619995,0.5056555271148682
0,119,6.0,0.7016713091922006,0-2-1,0-2-1,0.7871508598327637,0.7144595384597778,1.2032188177108765
0,120,0.0,0.6991643454038997,1-1-1,0-1-2,0.6452778577804565,1.2646489143371582,0.4519606828689575
0,121,6.0,0.6966573816155989,2-1-0,0-1-2,0.612841010093689,1.2377192974090576,1.1601169109344482
0,122,0.0,0.6941504178272981,0-0-1,0-1-2,0.573789656162262,1.2054986953735352,0.39970824122428894
0,123,0.0,0.6916434540389973,0-0-0,1-2-0,0.9076561331748962,0.7116013765335083,1.2290118932724
0,124,0.0,0.6891364902506963,0-2-0,0-2-1,0.6030539274215698,0.7951871156692505,1.3814163208007812
0,125,4.0,0.6866295264623955,2-1-2,0-1-2,0.47379356622695923,1.0801348686218262,0.9921274185180664
0,126,0.0,0.6841225626740948,2-1-0,0-1-2,0.43855687975883484,1.0960426330566406,0.323388934135437
0,127,0.0,0.6816155988857939,0-0-2,0-1-2,0.4013004004955292,1.0059525966644287,0.9237639307975769
0,128,6.0,0.6791086350974931,0-1-2,0-1-2,0.43419918417930603,0.9929122924804688,0.8807844519615173
0,129,4.0,0.6766016713091922,1-2-1,0-1-2,0.2727505564689636,0.9510347843170166,0.2664705216884613
0,130,2.0,0.6740947075208914,0-2-0,0-1-2,0.24382427334785461,0.9066875576972961,0.24600659310817719
0,131,0.0,0.6715877437325906,0-0-1,0-1-2,0.21713292598724365,0.8132117390632629,0.4106695055961609
0,132,6.0,0.6690807799442897,1-2-0,0-2-1,0.2680393159389496,0.9410331845283508,1.7213876247406006
0,133,4.0,0.6665738161559889,2-2-1,0-1-2,0.17031416296958923,0.7161636352539062,0.360477477312088
0,134,0.0,0.664066852367688,0-1-1,0-2-1,0.20477567613124847,0.988612949848175,1.7875782251358032
0,135,0.0,0.6615598885793872,1-1-2,0-1-2,0.1323898583650589,0.6978052854537964,0.18171940743923187
0,136,0.0,0.6590529247910863,1-1-1,0-1-2,0.11674108356237411,0.6618015766143799,0.1773400753736496
0,137,0.0,0.6565459610027855,1-0-1,0-1-2,0.11756663769483566,0.5545356869697571,0.5931796431541443
0,138,3.0,0.6540389972144847,2-2-1,0-1-2,0.11854589730501175,0.5824019312858582,0.571997344493866
0,139,6.0,0.6515320334261838,1-0-2,0-1-2,0.10376380383968353,0.540129542350769,0.5464223623275757
0,140,0.0,0.649025069637883,0-1-1,0-1-2,0.08035872876644135,0.4249706566333771,0.5174843072891235
0,141,0.0,0.6465181058495821,2-2-2,0-1-2,0.07118962705135345,0.5489522218704224,0.13502442836761475
0,142,0.0,0.6440111420612813,1-2-0,0-1-2,0.057498082518577576,0.4111132323741913,0.12498314678668976
0,143,4.0,0.6415041782729805,1-2-2,0-1-2,0.056662287563085556,0.3020101487636566,0.4294625520706177
0,144,0.0,0.6389972144846796,1-0-1,0-2-1,0.05633050203323364,1.4179668426513672,2.1538524627685547
0,145,6.0,0.6364902506963788,2-1-0,0-2-1,0.050568386912345886,1.4668707847595215,2.1662631034851074
0,146,1.0,0.6339832869080779,0-2-0,0-1-2,0.041658513247966766,0.22930529713630676,0.3893117904663086
0,147,3.0,0.6314763231197772,2-1-2,0-1-2,0.037944093346595764,0.3636360764503479,0.10898206382989883
0,148,0.0,0.6289693593314762,2-1-1,0-2-1,0.037648171186447144,1.5586508512496948,2.0966975688934326
0,149,6.0,0.6264623955431754,0-1-2,0-1-2,0.03191852942109108,0.1944006383419037,0.38975921273231506
0,150,2.0,0.6239554317548746,0-2-0,0-1-2,0.027917085215449333,0.18683825433254242,0.2104608565568924
0,151,0.0,0.6214484679665738,0-0-1,0-1-2,0.025999780744314194,0.23378032445907593,0.1251879632472992
0,152,0.0,0.618941504178273,0-0-1,0-2-1,0.027177657932043076,1.6328818798065186,1.9588665962219238
0,153,0.0,0.6164345403899721,2-2-0,0-2-1,0.025329487398266792,1.629934310913086,1.9036619663238525
0,154,0.0,0.6139275766016713,2-1-1,0-1-2,0.023692825809121132,0.22668741643428802,0.42059072852134705
0,155,3.0,0.6114206128133706,2-2-0,0-1-2,0.020284239202737808,0.22963441908359528,0.16297130286693573
0,156,6.0,0.6089136490250696,1-2-0,0-1-2,0.019219715148210526,0.17223626375198364,0.26803576946258545
0,157,4.0,0.6064066852367688,2-1-1,0-1-2,0.01826620101928711,0.2278292179107666,0.18103548884391785
0,158,6.0,0.6038997214484679,2-0-1,0-1-2,0.017914514988660812,0.31506863236427307,0.18623057007789612
0,159,2.0,0.6013927576601672,0-0-2,0-2-1,0.017886880785226822,1.5905133485794067,1.6305184364318848
0,160,0.0,0.5988857938718664,0-0-1,0-1-2,0.017061950638890266,0.21856068074703217,0.465802401304245
0,161,4.0,0.5963788300835655,2-2-1,0-1-2,0.015638573095202446,0.31064069271087646,0.20655807852745056
0,162,6.0,0.5938718662952647,0-1-2,0-1-2,0.015015081502497196,0.1569083333015442,0.4731675088405609
0,163,0.0,0.5913649025069638,0-0-0,0-1-2,0.014180256053805351,0.20903491973876953,0.21195591986179352
0,164,6.0,0.588857938718663,1-2-0,0-1-2,0.014459235593676567,0.20232819020748138,0.4660162031650543
0,165,0.0,0.5863509749303621,0-2-2,0-1-2,0.013452593237161636,0.14014342427253723,0.45747533440589905
0,166,6.0,0.5838440111420613,0-1-2,0-1-2,0.013473176397383213,0.18563765287399292,0.44568106532096863
0,167,4.0,0.5813370473537605,2-1-2,0-1-2,0.012610340490937233,0.12528756260871887,0.43112078309059143
0,168,4.0,0.5788300835654596,1-2-1,0-1-2,0.0122366426512599,0.2513061761856079,0.18280814588069916
0,169,4.0,0.5763231197771588,2-2-1,0-2-1,0.012264550663530827,1.7737345695495605,1.6793791055679321
0,170,6.0,0.5738161559888579,0-2-1,0-1-2,0.011464902199804783,0.10766717791557312,0.24913734197616577
0,171,0.0,0.5713091922005571,1-0-0,0-1-2,0.011180135421454906,0.15149003267288208,0.16873593628406525
0,172,0.0,0.5688022284122562,0-1-2,0-2-1,0.011301548220217228,1.8004250526428223,1.7141554355621338
0,173,6.0,0.5662952646239554,0-1-2,0-1-2,0.010664260014891624,0.10418646037578583,0.24186427891254425
0,174,6.0,0.5637883008356546,0-1-2,0-1-2,0.01076273899525404,0.15297745168209076,0.37649089097976685
0,175,0.0,0.5612813370473537,0-1-2,0-2-1,0.010517408140003681,1.7516975402832031,1.6904995441436768
0,176,6.0,0.5587743732590529,0-1-2,0-1-2,0.010034236125648022,0.1103329062461853,0.3784341812133789
0,177,0.0,0.556267409470752,1-0-1,0-1-2,0.010067635215818882,0.16632145643234253,0.3806319832801819
0,178,4.0,0.5537604456824512,1-2-1,0-1-2,0.009860733523964882,0.16988657414913177,0.37928885221481323
0,179,0.0,0.5512534818941504,1-1-1,0-1-2,0.009448336437344551,0.11706317961215973,0.37476569414138794
0,180,6.0,0.5487465181058495,0-1-2,0-1-2,0.009272723458707333,0.1166844367980957,0.36743900179862976
0,181,6.0,0.5462395543175487,0-1-2,0-1-2,0.009105821140110493,0.269951194524765,0.17559389770030975
0,182,6.0,0.5437325905292478,0-1-2,0-1-2,0.008957086130976677,0.11248727142810822,0.23274506628513336
0,183,4.0,0.5412256267409471,1-2-2,0-1-2,0.00879568513482809,0.10901851207017899,0.33470669388771057
0,184,0.0,0.5387186629526461,2-1-1,0-2-1,0.008821917697787285,1.6779536008834839,1.7685878276824951
0,185,4.0,0.5362116991643454,2-2-0,0-1-2,0.008512284606695175,0.10647006332874298,0.31874802708625793
0,186,4.0,0.5337047353760447,2-1-1,0-1-2,0.008408619090914726,0.10686971992254257,0.21007511019706726
0,187,6.0,0.5311977715877437,0-1-2,0-1-2,0.00828484445810318,0.10631454735994339,0.20585475862026215
0,188,6.0,0.5286908077994429,0-1-2,0-1-2,0.008129602298140526,0.26516684889793396,0.14577734470367432
0,189,4.0,0.5261838440111419,1-1-2,0-1-2,0.00805120263248682,0.10218106955289841,0.1933836042881012
0,190,6.0,0.5236768802228412,0-1-2,0-1-2,0.007898762822151184,0.09892318397760391,0.2808723449707031
0,191,4.0,0.5211699164345405,2-0-2,0-1-2,0.007789473980665207,0.25149232149124146,0.12716689705848694
0,192,6.0,0.5186629526462395,0-1-2,0-1-2,0.007730212062597275,0.0907357707619667,0.16800932586193085
0,193,0.0,0.5161559888579388,1-0-1,0-1-2,0.007630132604390383,0.13608476519584656,0.11243496835231781
0,194,0.0,0.5136490250696379,0-0-1,0-1-2,0.00748318899422884,0.22586354613304138,0.1050645112991333
0,195,6.0,0.5111420612813371,0-1-2,0-1-2,0.007439054548740387,0.1218794584274292,0.09791229665279388
0,196,0.0,0.5086350974930363,0-0-1,0-1-2,0.007294686511158943,0.20404982566833496,0.0910627618432045
0,197,6.0,0.5061281337047353,0-1-2,0-1-2,0.007204623892903328,0.1921241581439972,0.08457455039024353
0,198,4.0,0.5036211699164346,2-0-0,0-1-2,0.007222968153655529,0.09863850474357605,0.1930442899465561
0,199,0.0,0.5011142061281337,1-0-1,0-1-2,0.007088393904268742,0.05549801513552666,0.1087496355175972
0,200,0.0,0.4986072423398328,0-1-0,0-1-2,0.006948237307369709,0.051110416650772095,0.17304354906082153
0,201,3.0,0.49610027855153205,2-2-1,0-1-2,0.006964692380279303,0.07836929708719254,0.16324715316295624
0,202,2.0,0.4935933147632311,0-0-2,0-1-2,0.0068486714735627174,0.04352802410721779,0.08762490749359131
0,203,0.0,0.49108635097493036,0-0-1,0-1-2,0.006710967514663935,0.040272604674100876,0.14454062283039093
0,204,0.0,0.4885793871866295,2-2-2,0-2-1,0.006724940147250891,2.3341028690338135,2.732041835784912
0,205,2.0,0.4860724233983287,0-2-0,0-1-2,0.006625826004892588,0.03769615665078163,0.0756320059299469
0,206,4.0,0.48356545961002784,2-2-0,0-1-2,0.006489868275821209,0.03784630447626114,0.1350179761648178
0,207,6.0,0.481058495821727,0-1-2,0-1-2,0.006419395096600056,0.12532678246498108,0.04769154265522957
0,208,0.0,0.47855153203342615,0-1-2,0-2-1,0.006430292036384344,2.3069636821746826,2.748506546020508
0,209,6.0,0.4760445682451253,0-1-2,0-1-2,0.006283053662627935,0.13284943997859955,0.050401438027620316
0,210,0.0,0.47353760445682447,0-1-2,0-2-1,0.006291819736361504,2.2034432888031006,2.6424808502197266
0,211,4.0,0.4710306406685236,2-2-1,0-1-2,0.006222161930054426,0.07951045036315918,0.060322318226099014
0,212,0.0,0.4685236768802229,0-1-2,0-2-1,0.006158778909593821,2.0308125019073486,2.4491004943847656
0,213,6.0,0.46601671309192194,0-1-2,0-1-2,0.006094206590205431,0.09977231174707413,0.1838640719652176
0,214,6.0,0.4635097493036212,0-1-2,0-1-2,0.006038161460310221,0.11186592280864716,0.08965771645307541
0,215,6.0,0.46100278551532037,0-1-2,0-1-2,0.0059683676809072495,0.12283921986818314,0.21479062736034393
0,216,4.0,0.4584958217270194,2-1-1,0-1-2,0.005845831241458654,0.07898668944835663,0.22687983512878418
0,217,0.0,0.4559888579387187,0-0-0,0-2-1,0.005847253371030092,1.6343339681625366,1.9923590421676636
0,218,0.0,0.45348189415041773,0-1-2,0-2-1,0.005788112990558147,1.5571194887161255,1.9004690647125244
0,219,6.0,0.450974930362117,0-1-2,0-1-2,0.005753622390329838,0.17665955424308777,0.15360066294670105
0,220,6.0,0.44846796657381616,0-1-2,0-1-2,0.00562027283012867,0.34953463077545166,0.1742672622203827
0,221,6.0,0.4459610027855153,0-1-2,0-1-2,0.005617308896034956,0.21126362681388855,0.3211929202079773
0,222,0.0,0.4434540389972145,0-0-1,0-1-2,0.00551346130669117,0.13668948411941528,0.33635905385017395
0,223,4.0,0.44094707520891363,2-1-2,0-1-2,0.005543573759496212,0.1425691395998001,0.2680240869522095
0,224,6.0,0.4384401114206128,0-1-2,0-1-2,0.005410432815551758,0.14649124443531036,0.35479307174682617
0,225,1.0,0.43593314763231195,0-0-2,0-1-2,0.005360396578907967,0.42666342854499817,0.23396524786949158
0,226,2.0,0.4334261838440111,0-0-2,0-2-1,0.005353045184165239,1.221268892288208,1.4614468812942505
0,227,0.0,0.43091922005571026,1-0-0,0-1-2,0.005347235128283501,0.15177614986896515,0.29259535670280457
0,228,6.0,0.42841225626740953,0-1-2,0-1-2,0.0052147796377539635,0.4474165439605713,0.2536214590072632
0,229,6.0,0.4259052924791086,0-1-2,0-1-2,0.005167935974895954,0.44781264662742615,0.2564024329185486
0,230,6.0,0.42339832869080785,0-1-2,0-1-2,0.0051218015141785145,0.4410819411277771,0.2551841139793396
0,231,6.0,0.4208913649025069,0-1-2,0-1-2,0.0050763762556016445,0.14352743327617645,0.37036871910095215
0,232,0.0,0.41838440111420605,0-1-2,0-2-1,0.005065108649432659,1.236693263053894,1.4375298023223877
0,233,6.0,0.4158774373259053,0-1-2,0-1-2,0.004987773951143026,0.41341283917427063,0.24680985510349274
0,234,6.0,0.41337047353760437,0-1-2,0-1-2,0.005032609682530165,0.132461816072464,0.2917426824569702
0,235,0.0,0.41086350974930363,0-1-2,0-2-1,0.004931192379444838,1.2630879878997803,1.4370914697647095
0,236,6.0,0.4083565459610028,0-1-2,0-1-2,0.0049486299976706505,0.21863846480846405,0.2500063180923462
0,237,6.0,0.40584958217270195,0-1-2,0-1-2,0.004907586146146059,0.2175573706626892,0.2527623772621155
0,238,0.0,0.4033426183844011,0-1-2,0-2-1,0.004803546238690615,1.258478045463562,1.4105225801467896
0,239,6.0,0.40083565459610027,0-1-2,0-1-2,0.004737462382763624,0.1270749270915985,0.3784967064857483
0,240,6.0,0.3983286908077994,0-1-2,0-1-2,0.004697715397924185,0.4111616015434265,0.266067236661911
0,241,6.0,0.3958217270194986,0-1-2,0-1-2,0.00465867854654789,0.4094918370246887,0.2669697701931
0,242,6.0,0.39331476323119774,1-2-0,0-2-1,0.004642066545784473,1.2439985275268555,1.3742053508758545
0,243,6.0,0.3908077994428969,0-1-2,0-1-2,0.004673035815358162,0.2145158350467682,0.2714281380176544
0,244,6.0,0.38830083565459617,0-1-2,0-1-2,0.004636015277355909,0.21394793689250946,0.2743265628814697
0,245,6.0,0.3857938718662952,0-1-2,0-1-2,0.004526962526142597,0.21075539290905,0.38983234763145447
0,246,6.0,0.3832869080779945,0-1-2,0-1-2,0.004489699378609657,0.20528337359428406,0.38577398657798767
0,247,6.0,0.38077994428969353,0-1-2,0-1-2,0.004527318757027388,0.11078384518623352,0.3059219419956207
0,248,6.0,0.3782729805013927,1-2-0,0-1-2,0.004492072854191065,0.10534157603979111,0.29611727595329285
