seed,episode,soups,epsilon,sampled_roles,teacher_roles,agent_0_loss,agent_1_loss,agent_2_loss
2,249,6.0,0.37576601671309195,0-1-2,0-1-2,0.003754354314878583,0.12424476444721222,0.14743457734584808
2,250,4.0,0.373259052924791,1-2-2,0-1-2,0.005021223332732916,0.05362308770418167,0.144370898604393
2,251,6.0,0.37075208913649027,0-1-2,0-1-2,0.007575592957437038,0.050185028463602066,0.14780935645103455
2,252,6.0,0.36824512534818943,0-1-2,0-1-2,0.007508627604693174,0.10234110057353973,0.1522296667098999
2,253,0.0,0.3657381615598886,0-1-0,0-1-2,0.004884809721261263,0.043951135128736496,0.13161596655845642
2,254,0.0,0.36323119777158774,0-1-2,0-2-1,0.003582608886063099,1.681714415550232,2.115325450897217
2,255,0.0,0.3607242339832869,0-1-2,0-2-1,0.003549824235960841,1.6679997444152832,2.103681802749634
2,256,0.0,0.35821727019498606,0-1-2,0-2-1,0.0035181075800210238,1.5991789102554321,2.0501890182495117
2,257,6.0,0.3557103064066852,0-1-2,0-1-2,0.007189355790615082,0.11098529398441315,0.16586175560951233
2,258,4.0,0.3532033426183844,2-1-2,0-1-2,0.007128519471734762,0.12341554462909698,0.17871229350566864
2,259,6.0,0.35069637883008353,0-1-2,0-1-2,0.003424733877182007,0.1344643533229828,0.17099319398403168
2,260,6.0,0.3481894150417828,0-1-2,0-1-2,0.0045904493890702724,0.06283100694417953,0.17903944849967957
2,261,0.0,0.34568245125348185,1-0-0,0-1-2,0.006948237307369709,0.06587855517864227,0.1936126947402954
2,262,0.0,0.3431754874651811,0-0-0,0-1-2,0.004510585684329271,0.3909187316894531,0.2088230699300766
2,263,0.0,0.34066852367688016,0-1-2,0-2-1,0.003304261714220047,1.1606594324111938,1.7368329763412476
2,264,0.0,0.3381615598885793,0-1-2,0-2-1,0.003275745315477252,1.107284665107727,1.694984793663025
2,265,6.0,0.3356545961002786,0-1-2,0-1-2,0.004396653734147549,0.08087264746427536,0.21639572083950043
2,266,6.0,0.33314763231197764,0-1-2,0-1-2,0.0043608094565570354,0.08797922730445862,0.22966653108596802
2,267,6.0,0.3306406685236769,0-1-2,0-1-2,0.0066154045052826405,0.0941358432173729,0.2502339482307434
2,268,6.0,0.32813370473537595,0-1-2,0-1-2,0.006561875808984041,0.09914117306470871,0.25787344574928284
2,269,6.0,0.3256267409470752,0-1-2,0-1-2,0.003139450214803219,0.251086950302124,0.2519043982028961
2,270,0.0,0.3231197771587744,0-1-2,0-2-1,0.003112830687314272,0.8004686236381531,1.4866082668304443
2,271,6.0,0.32061281337047354,0-1-2,0-1-2,0.004183114040642977,0.10959548503160477,0.2631419897079468
2,272,4.0,0.3181058495821727,2-2-1,0-2-1,0.003062085248529911,0.7225635647773743,1.4336516857147217
2,273,0.0,0.31559888579387185,0-0-1,0-1-2,0.0030378405936062336,0.30920249223709106,0.28329718112945557
2,274,0.0,0.313091922005571,1-1-0,0-1-2,0.003014308400452137,0.32465434074401855,0.2934266924858093
2,275,0.0,0.31058495821727017,2-0-0,0-1-2,0.006218015681952238,0.12735845148563385,0.31258323788642883
2,276,0.0,0.3080779944289693,2-2-2,0-2-1,0.0029681934975087643,0.6058644652366638,1.3321757316589355
2,277,0.0,0.3055710306406685,0-0-1,0-1-2,0.0029456105548888445,0.3474116921424866,0.3135315179824829
2,278,6.0,0.30306406685236775,0-1-2,0-1-2,0.002923740306869149,0.3511846661567688,0.3203583061695099
2,279,6.0,0.3005571030640668,0-1-2,0-1-2,0.0029025827534496784,0.34527587890625,0.32325148582458496
2,280,0.0,0.29805013927576596,0-2-2,0-1-2,0.00391182117164135,0.8658395409584045,0.35504359006881714
2,281,6.0,0.2955431754874652,0-1-2,0-1-2,0.002861573826521635,0.304124653339386,0.3184484541416168
2,282,6.0,0.2930362116991643,0-1-2,0-1-2,0.002841603709384799,0.2746182978153229,0.31156376004219055
2,283,4.0,0.29052924791086354,2-1-1,0-1-2,0.0038333283737301826,0.081874318420887,0.30230623483657837
2,284,0.0,0.2880222841225626,0-1-0,0-1-2,0.0028029698878526688,0.2180269956588745,0.2911430299282074
2,285,0.0,0.28551532033426186,0-1-0,0-1-2,0.005817268509417772,0.19261619448661804,0.3113061189651489
2,286,6.0,0.283008356545961,0-1-2,0-1-2,0.0057791052386164665,0.05426791310310364,0.27936476469039917
2,287,4.0,0.2805013927576602,1-1-2,0-2-1,0.002744124736636877,0.961151123046875,1.4842126369476318
2,288,0.0,0.27799442896935933,0-1-2,0-2-1,0.0027246277313679457,0.9874522686004639,1.5001804828643799
2,289,6.0,0.2754874651810585,0-1-2,0-1-2,0.005663776304572821,0.1413910686969757,0.2811043858528137
2,290,4.0,0.27298050139275765,1-1-2,0-1-2,0.002685989486053586,0.13996155560016632,0.24996519088745117
2,291,6.0,0.2704735376044568,0-1-2,0-1-2,0.00558779202401638,0.13679584860801697,0.28062963485717773
2,292,6.0,0.26796657381615596,0-1-2,0-1-2,0.0036019703838974237,0.4928967356681824,0.276530385017395
2,293,6.0,0.2654596100278551,0-1-2,0-1-2,0.0035761946346610785,0.47200509905815125,0.27016976475715637
2,294,6.0,0.2629526462395544,0-1-2,0-1-2,0.005472796503454447,0.11241067945957184,0.26192930340766907
2,295,6.0,0.26044568245125344,0-1-2,0-1-2,0.003524641040712595,0.40892642736434937,0.25218966603279114
2,296,0.0,0.2579387186629526,1-1-0,0-2-1,0.0025704221334308386,1.2119390964508057,1.6213760375976562
2,297,6.0,0.25543175487465175,0-1-2,0-1-2,0.005358618218451738,0.08680354058742523,0.23982080817222595
2,298,6.0,0.2529247910863509,0-1-2,0-1-2,0.0025328481569886208,0.08289748430252075,0.21043622493743896
2,299,6.0,0.2504178272980502,0-1-2,0-1-2,0.002514655003324151,0.07882221043109894,0.2062966376543045
2,300,6.0,0.24791086350974922,0-1-2,0-1-2,0.005249288398772478,0.0746777132153511,0.22515635192394257
2,301,6.0,0.2454038997214485,0-1-2,0-1-2,0.003376974491402507,0.31327933073043823,0.21772901713848114
2,302,6.0,0.24289693593314765,0-1-2,0-1-2,0.005177423357963562,0.018695218488574028,0.1970660388469696
2,303,6.0,0.2403899721448468,0-1-2,0-1-2,0.003328856313601136,0.278055340051651,0.20033061504364014
2,304,0.0,0.23788300835654597,1-0-0,0-1-2,0.0024252308066934347,0.055570974946022034,0.17118658125400543
2,305,6.0,0.235376044568245,0-1-2,0-1-2,0.005070327315479517,0.050968024879693985,0.1812664419412613
2,306,6.0,0.23286908077994428,0-1-2,0-1-2,0.0032583975698798895,0.2230164110660553,0.17154884338378906
2,307,6.0,0.23036211699164344,0-1-2,0-1-2,0.0032353459391742945,0.01244835089892149,0.14580877125263214
2,308,6.0,0.2278551532033426,0-1-2,0-1-2,0.0032126503065228462,0.011480693705379963,0.13753749430179596
2,309,6.0,0.22534818941504176,0-1-2,0-1-2,0.004932734649628401,0.010661665350198746,0.13558679819107056
2,310,6.0,0.22284122562674102,0-1-2,0-1-2,0.004898333456367254,0.03346951678395271,0.13475516438484192
2,311,0.0,0.22033426183844007,1-0-0,0-1-2,0.0048632193356752396,0.00934027973562479,0.11961960792541504
2,312,6.0,0.21782729805013923,0-1-2,0-1-2,0.0031207927968353033,0.008803602308034897,0.10743454843759537
2,313,6.0,0.2153203342618384,0-1-2,0-1-2,0.0030978568829596043,0.1381160020828247,0.11108866333961487
2,314,6.0,0.21281337047353754,0-1-2,0-1-2,0.0030753957107663155,0.12972864508628845,0.10407990217208862
2,315,6.0,0.2103064066852368,0-1-2,0-1-2,0.00472559779882431,0.007354921195656061,0.09249952435493469
2,316,3.0,0.20779944289693586,1-2-2,0-1-2,0.004691782873123884,0.02245255373418331,0.09134503453969955
2,317,6.0,0.20529247910863513,0-1-2,0-1-2,0.003008722560480237,0.006553349085152149,0.07829390466213226
2,318,0.0,0.2027855153203343,0-1-1,0-2-1,0.00218878872692585,2.4136464595794678,2.6324703693389893
2,319,0.0,0.20027855153203344,0-1-2,0-2-1,0.002173325279727578,2.3635458946228027,2.630401372909546
2,320,6.0,0.1977715877437326,0-1-2,0-1-2,0.004561970010399818,0.007260603364557028,0.08123090118169785
2,321,6.0,0.19526462395543165,0-1-2,0-1-2,0.0021432305220514536,0.027033792808651924,0.08213416486978531
2,322,6.0,0.19275766016713092,0-1-2,0-1-2,0.0045014480128884315,0.030102938413619995,0.09287330508232117
2,323,6.0,0.19025069637883008,0-1-2,0-1-2,0.004471066873520613,0.033063165843486786,0.09554653614759445
2,324,6.0,0.18774373259052923,0-1-2,0-1-2,0.002865258837118745,0.18372806906700134,0.09746751189231873
2,325,4.0,0.1852367688022284,2-0-0,0-1-2,0.002845407696440816,0.010753894224762917,0.09092910587787628
2,326,6.0,0.18272980501392766,0-1-2,0-1-2,0.002826031530275941,0.20403046905994415,0.09927557408809662
2,327,6.0,0.1802228412256267,0-1-2,0-1-2,0.004351789131760597,0.04090675339102745,0.09925755113363266
2,328,6.0,0.17771587743732586,0-1-2,0-1-2,0.0027877537067979574,0.21360234916210175,0.09867782145738602
2,329,6.0,0.17520891364902502,0-1-2,0-1-2,0.002768971025943756,0.21341919898986816,0.09760148823261261
2,330,6.0,0.17270194986072418,0-1-2,0-1-2,0.0027505443431437016,0.20931421220302582,0.09609472751617432
2,331,6.0,0.17019498607242345,0-1-2,0-1-2,0.004238906782120466,0.01100635901093483,0.09032536298036575
2,332,4.0,0.1676880222841225,2-2-1,0-1-2,0.00271428469568491,0.19529084861278534,0.09208385646343231
2,333,6.0,0.16518105849582176,0-1-2,0-1-2,0.004183826502412558,0.010205703787505627,0.08614108711481094
2,334,6.0,0.1626740947075208,0-1-2,0-1-2,0.004155928734689951,0.009798760525882244,0.0837671235203743
2,335,4.0,0.16016713091922008,2-0-0,0-1-2,0.0026595955714583397,0.009435109794139862,0.07907723635435104
2,336,0.0,0.15766016713091924,0-1-2,0-2-1,0.001933373394422233,1.9386465549468994,2.6027414798736572
2,337,0.0,0.15515320334261828,0-1-2,0-2-1,0.001920642564073205,1.8888590335845947,2.575378179550171
2,338,6.0,0.15264623955431755,0-1-2,0-1-2,0.0026081139221787453,0.19744987785816193,0.09109552204608917
2,339,6.0,0.1501392757660167,0-1-2,0-1-2,0.0040250965394079685,0.011618213728070259,0.09376698732376099
2,340,6.0,0.14763231197771587,0-1-2,0-1-2,0.004000043962150812,0.04599786177277565,0.10266474634408951
2,341,6.0,0.14512534818941503,0-1-2,0-1-2,0.001871859421953559,0.04963523894548416,0.10069110989570618
2,342,0.0,0.14261838440111418,0-1-2,0-2-1,0.0018599607283249497,1.4797791242599487,2.311093807220459
2,343,6.0,0.14011142061281334,0-1-2,0-1-2,0.003926664125174284,0.060273271054029465,0.11955339461565018
2,344,0.0,0.1376044568245125,0-1-2,0-2-1,0.0018369958270341158,1.28142511844635,2.17714786529541
2,345,6.0,0.13509749303621166,0-1-2,0-1-2,0.0038798784371465445,0.020197207108139992,0.13609756529331207
2,346,6.0,0.13259052924791082,0-1-2,0-1-2,0.001814387273043394,0.09265231341123581,0.14446376264095306
2,347,0.0,0.13008356545961008,0-1-2,0-2-1,0.0018034399254247546,0.9576468467712402,1.9423902034759521
2,348,6.0,0.12757660167130913,0-1-2,0-1-2,0.0017928492743521929,0.12437152117490768,0.17071714997291565
2,349,6.0,0.1250696378830084,0-1-2,0-1-2,0.00243831193074584,0.03383248299360275,0.1850171536207199
2,350,6.0,0.12256267409470745,0-1-2,0-1-2,0.00242475513368845,0.03772084042429924,0.19714991748332977
2,351,6.0,0.12005571030640672,0-1-2,0-1-2,0.0037512665148824453,0.1795564889907837,0.21768884360790253
2,352,0.0,0.11754874651810587,0-2-2,0-1-2,0.0023976408410817385,0.8331764936447144,0.22531062364578247
2,353,6.0,0.11504178272980492,0-1-2,0-1-2,0.002383964601904154,0.04490555822849274,0.21937143802642822
2,354,3.0,0.11253481894150419,0-2-2,0-2-1,0.0017323975916951895,0.5729271769523621,1.6153223514556885
2,355,6.0,0.11002785515320335,0-1-2,0-1-2,0.0017228773795068264,0.20991016924381256,0.23199999332427979
2,356,6.0,0.1075208913649025,0-1-2,0-1-2,0.0017135950038209558,0.21495486795902252,0.23912745714187622
2,357,0.0,0.10501392757660166,0-2-2,0-1-2,0.0023334198631346226,0.9230939149856567,0.2553481459617615
2,358,6.0,0.10250696378830082,0-1-2,0-1-2,0.003615630092099309,0.04462571069598198,0.2504456341266632
2,359,6.0,0.09999999999999998,2-1-0,0-1-2,0.003596862778067589,0.1932212859392166,0.25701817870140076
3,0,6.0,1.0,1-2-0,1-2-0,1.7239938974380493,0.763859748840332,1.0455435514450073
3,1,4.0,0.9974930362116992,1-2-1,1-2-1,1.6257504224777222,0.652916669845581,1.1008343696594238
3,2,3.0,0.9949860724233983,2-2-1,2-2-1,1.2951043844223022,0.5621896982192993,1.0623703002929688
3,3,0.0,0.9924791086350975,0-2-2,0-2-2,0.7825325131416321,0.4982922673225403,1.6086339950561523
3,4,0.0,0.9899721448467966,1-1-0,2-2-1,1.2654011249542236,0.40509167313575745,0.9778462648391724
3,5,0.0,0.9874651810584958,0-1-1,1-2-1,1.2864757776260376,0.3508492410182953,0.9380982518196106
3,6,4.0,0.984958217270195,0-2-2,0-2-2,0.878781795501709,0.2956855297088623,1.5737252235412598
3,7,0.0,0.9824512534818941,1-1-0,1-1-0,1.2011563777923584,2.660614252090454,1.0714240074157715
3,8,6.0,0.9799442896935933,1-2-0,1-2-0,1.150390863418579,0.22836557030677795,1.1276665925979614
3,9,0.0,0.9774373259052925,0-1-1,2-2-1,1.2519679069519043,0.19865524768829346,0.8501448035240173
3,10,1.0,0.9749303621169917,0-0-2,0-2-2,0.9933669567108154,0.19181551039218903,1.5021748542785645
3,11,4.0,0.9724233983286908,2-1-1,2-1-1,1.2536007165908813,2.6725451946258545,0.8436527848243713
3,12,4.0,0.96991643454039,2-1-1,0-2-2,1.0316241979599,0.1691906899213791,1.4535627365112305
3,13,0.0,0.9674094707520892,1-1-1,2-1-1,1.2334420680999756,2.586115837097168,0.8330941200256348
3,14,0.0,0.9649025069637883,2-2-2,1-2-0,1.0278146266937256,0.15337777137756348,1.197318434715271
3,15,6.0,0.9623955431754875,2-0-1,2-0-1,1.2253695726394653,2.685304880142212,0.8200204968452454
3,16,6.0,0.9598885793871866,0-1-2,0-1-2,1.1616005897521973,2.408308506011963,1.3333544731140137
3,17,0.0,0.9573816155988858,1-0-0,1-2-0,1.0311411619186401,0.17797791957855225,1.2521556615829468
3,18,0.0,0.954874651810585,2-2-2,2-0-1,1.176047444343567,2.584224224090576,0.8095158934593201
3,19,4.0,0.9523676880222841,2-0-0,0-1-2,1.1971968412399292,2.12988543510437,1.3020331859588623
3,20,6.0,0.9498607242339833,0-2-1,0-2-1,1.1173419952392578,0.23430755734443665,0.8035266399383545
3,21,4.0,0.9473537604456824,1-2-2,0-1-2,1.182141661643982,1.9328516721725464,1.2735106945037842
3,22,4.0,0.9448467966573816,1-2-2,1-2-2,1.0624850988388062,0.3213283121585846,1.2707722187042236
3,23,6.0,0.9423398328690807,0-2-1,0-2-1,1.0691113471984863,0.323973685503006,0.8085471391677856
3,24,0.0,0.9398328690807799,0-0-0,0-1-2,1.113558292388916,1.6739097833633423,1.1887024641036987
3,25,4.0,0.9373259052924791,2-0-0,1-2-2,1.098165512084961,0.39406418800354004,1.1685123443603516
3,26,0.0,0.9348189415041783,1-0-1,0-2-1,0.9946010112762451,0.38350096344947815,0.8352234363555908
3,27,0.0,0.9323119777158775,1-1-0,0-1-2,1.0252915620803833,1.472599983215332,1.0788483619689941
3,28,0.0,0.9298050139275766,2-0-1,2-2-1,1.228295922279358,0.4279215335845947,0.8606392741203308
3,29,6.0,0.9272980501392758,1-2-0,1-2-0,1.129286766052246,0.47580665349960327,1.5427157878875732
3,30,0.0,0.924791086350975,0-0-0,2-2-1,1.2571697235107422,0.4608742594718933,0.8742819428443909
3,31,4.0,0.9222841225626741,0-2-2,0-2-1,0.8849552273750305,0.46703270077705383,0.868135392665863
3,32,6.0,0.9197771587743733,0-2-1,0-2-1,0.8937342762947083,0.49550071358680725,0.8523503541946411
3,33,6.0,0.9172701949860724,0-1-2,0-1-2,0.8470450043678284,1.2820850610733032,0.9895447492599487
3,34,0.0,0.9147632311977716,0-0-1,0-2-1,0.8445184826850891,0.49651506543159485,0.8251457810401917
3,35,0.0,0.9122562674094707,1-0-1,2-2-1,1.3094823360443115,0.46828973293304443,0.8264793753623962
3,36,3.0,0.9097493036211699,0-2-2,0-1-2,0.8153203725814819,1.2621889114379883,0.9975773692131042
3,37,0.0,0.9072423398328691,0-0-0,0-2-1,0.742922842502594,0.4786961078643799,0.7702728509902954
3,38,0.0,0.9047353760445682,0-2-0,0-2-1,0.736416220664978,0.494527667760849,0.7485452890396118
3,39,0.0,0.9022284122562674,1-0-0,0-2-1,0.6838605999946594,0.4722834527492523,0.7199292778968811
3,40,0.0,0.8997214484679665,2-0-2,0-1-2,0.6937685608863831,1.245767593383789,1.0374605655670166
3,41,0.0,0.8972144846796657,1-1-1,0-2-1,0.6180204153060913,0.4623899757862091,0.6629879474639893
3,42,6.0,0.8947075208913648,2-0-1,1-2-0,1.5170600414276123,0.47319573163986206,1.945306420326233
3,43,4.0,0.892200557103064,2-0-2,1-2-0,1.5423502922058105,0.46393758058547974,1.958561658859253
3,44,6.0,0.8896935933147633,2-0-1,0-2-1,0.5636266469955444,0.4509584903717041,0.6044877767562866
3,45,0.0,0.8871866295264624,1-0-1,1-2-0,1.5535212755203247,0.43489015102386475,1.9409438371658325
3,46,0.0,0.8846796657381616,0-0-1,1-2-0,1.5411620140075684,0.4163776934146881,1.9138636589050293
3,47,4.0,0.8821727019498607,2-0-0,2-0-0,1.6005675792694092,2.9491965770721436,1.8312326669692993
3,48,0.0,0.8796657381615599,1-0-0,0-2-1,0.5388734340667725,0.38444244861602783,0.5773219466209412
3,49,0.0,0.8771587743732591,1-0-0,0-1-2,0.5643028020858765,1.4333293437957764,1.1976933479309082
3,50,0.0,0.8746518105849582,0-1-0,0-1-2,0.5604035258293152,1.4422483444213867,1.2051568031311035
3,51,6.0,0.8721448467966574,1-0-2,0-1-2,0.5520107746124268,1.4245408773422241,1.197486400604248
3,52,0.0,0.8696378830083565,2-2-2,0-1-2,0.5396093130111694,1.3841861486434937,1.1769123077392578
3,53,0.0,0.8671309192200557,0-1-0,0-1-2,0.4751255214214325,1.301024317741394,1.2102423906326294
3,54,6.0,0.8646239554317549,2-0-1,0-1-2,0.4583383798599243,1.21947181224823,1.1697808504104614
3,55,0.0,0.862116991643454,0-1-1,0-1-2,0.439643919467926,1.1255536079406738,1.1209660768508911
3,56,6.0,0.8596100278551532,0-1-2,0-1-2,0.4408251941204071,1.0237507820129395,1.0064327716827393
3,57,4.0,0.8571030640668524,1-1-2,0-1-2,0.39808687567710876,0.9182021021842957,1.0081777572631836
3,58,4.0,0.8545961002785515,1-2-1,1-2-0,1.6332576274871826,0.62757408618927,1.6019152402877808
3,59,0.0,0.8520891364902508,0-0-1,0-1-2,0.38300737738609314,0.7329528331756592,0.8492464423179626
3,60,4.0,0.8495821727019499,1-2-1,0-2-1,0.3684248626232147,0.7393816113471985,0.9345818758010864
3,61,6.0,0.8470752089136491,1-0-2,0-1-2,0.3523646891117096,0.5951016545295715,0.7679658532142639
3,62,0.0,0.8445682451253482,0-1-1,0-2-1,0.3351619243621826,0.8416559100151062,1.016228437423706
3,63,0.0,0.8420612813370474,1-1-1,0-1-2,0.31714338064193726,0.4956957697868347,0.7049008011817932
3,64,0.0,0.8395543175487465,1-0-1,0-1-2,0.3178435266017914,0.5269409418106079,0.675079345703125
3,65,1.0,0.8370473537604457,0-0-2,0-2-1,0.2797127962112427,0.9813784956932068,1.1102170944213867
3,66,3.0,0.8345403899721449,2-2-0,0-2-1,0.24598665535449982,1.1574817895889282,1.128641963005066
3,67,3.0,0.832033426183844,2-0-2,0-1-2,0.22871708869934082,0.3702181577682495,0.6560925841331482
3,68,1.0,0.8295264623955432,0-2-0,0-1-2,0.2248438447713852,0.35378915071487427,0.5896567106246948
3,69,3.0,0.8270194986072423,2-1-2,0-2-1,0.20776782929897308,1.0728181600570679,1.1566712856292725
3,70,3.0,0.8245125348189415,0-2-2,1-2-0,2.1586427688598633,1.0777451992034912,1.7503385543823242
3,71,0.0,0.8220055710306406,2-2-0,1-2-0,2.174494981765747,1.0631678104400635,1.7521004676818848
3,72,0.0,0.8194986072423398,0-1-0,1-2-0,2.1446948051452637,1.0318280458450317,1.7355695962905884
3,73,0.0,0.816991643454039,1-0-0,0-1-2,0.1938096135854721,0.3508489727973938,0.5614457130432129
3,74,6.0,0.8144846796657381,2-1-0,0-1-2,0.18551012873649597,0.3607189357280731,0.6292264461517334
3,75,0.0,0.8119777158774373,0-0-1,0-2-1,0.18862375617027283,1.122104287147522,1.1527951955795288
3,76,4.0,0.8094707520891364,2-1-2,0-2-1,0.1902478188276291,1.084710717201233,1.145156979560852
3,77,3.0,0.8069637883008356,1-2-2,0-2-1,0.1904490441083908,1.03096342086792,1.1221126317977905
3,78,3.0,0.8044568245125348,2-0-2,0-1-2,0.20739170908927917,0.4374493360519409,0.584934651851654
3,79,0.0,0.8019498607242339,2-2-2,0-1-2,0.20544122159481049,0.4629877507686615,0.5926969051361084
3,80,6.0,0.7994428969359332,0-2-1,0-1-2,0.20208774507045746,0.479062557220459,0.593701183795929
3,81,0.0,0.7969359331476323,1-2-1,0-1-2,0.19749802350997925,0.48562091588974,0.5884872078895569
3,82,6.0,0.7944289693593315,0-1-2,0-1-2,0.1731385886669159,0.6177788376808167,0.802094042301178
3,83,0.0,0.7919220055710307,1-1-1,0-1-2,0.2069735825061798,0.6078967452049255,0.5610207319259644
3,84,6.0,0.7894150417827298,1-0-2,1-0-2,1.9892346858978271,2.999995708465576,0.6430236101150513
3,85,0.0,0.786908077994429,1-0-1,0-1-2,0.1605067104101181,0.577026903629303,0.7408517003059387
3,86,0.0,0.7844011142061281,1-1-0,0-1-2,0.159634068608284,0.5571690797805786,0.7051578164100647
3,87,0.0,0.7818941504178273,2-0-0,0-1-2,0.15776534378528595,0.39608511328697205,0.5482105612754822
3,88,0.0,0.7793871866295264,0-1-0,0-1-2,0.15500736236572266,0.5009335279464722,0.6178042888641357
3,89,0.0,0.7768802228412256,1-2-1,0-1-2,0.15147580206394196,0.33971455693244934,0.4699956774711609
3,90,0.0,0.7743732590529248,2-2-2,1-0-2,1.9828416109085083,2.9116625785827637,0.4301910102367401
3,91,6.0,0.7718662952646239,2-0-1,0-1-2,0.1962585300207138,0.40943917632102966,0.3283957839012146
3,92,0.0,0.7693593314763231,1-0-0,1-0-2,1.927262306213379,2.8316051959991455,0.3545454740524292
3,93,6.0,0.7668523676880223,2-1-0,0-1-2,0.18213839828968048,0.25315558910369873,0.2696399986743927
3,94,0.0,0.7643454038997215,0-0-1,0-1-2,0.22111876308918,0.35054418444633484,0.24297748506069183
3,95,3.0,0.7618384401114207,2-2-1,0-1-2,0.22798971831798553,0.33157411217689514,0.2183944433927536
3,96,0.0,0.7593314763231198,1-0-2,0-1-2,0.16806091368198395,0.20614434778690338,0.23041996359825134
3,97,4.0,0.756824512534819,1-1-2,0-1-2,0.19815747439861298,0.19052235782146454,0.17534613609313965
3,98,0.0,0.7543175487465181,0-0-2,0-1-2,0.19725914299488068,0.17565380036830902,0.15684525668621063
3,99,4.0,0.7518105849582173,2-1-2,0-1-2,0.2308655083179474,0.25377824902534485,0.1403065025806427
3,100,4.0,0.7493036211699164,2-2-1,1-0-2,1.7634642124176025,2.564868211746216,0.14616386592388153
3,101,0.0,0.7467966573816156,0-0-1,0-1-2,0.16348415613174438,0.14079809188842773,0.13051332533359528
3,102,0.0,0.7442896935933148,2-2-2,0-2-1,0.1974077969789505,1.4754999876022339,2.612095832824707
3,103,0.0,0.7417827298050139,2-0-2,0-1-2,0.16502602398395538,0.2161622792482376,0.13431958854198456
3,104,4.0,0.7392757660167131,1-1-2,1-0-2,1.6989084482192993,2.4053664207458496,0.107486791908741
3,105,2.0,0.7367688022284122,0-2-0,0-1-2,0.16931791603565216,0.13059388101100922,0.10265570878982544
3,106,4.0,0.7342618384401114,2-2-1,0-2-1,0.21129894256591797,1.5009490251541138,2.7298927307128906
3,107,0.0,0.7317548746518105,1-1-0,0-2-1,0.21477091312408447,1.475125789642334,2.684286594390869
3,108,4.0,0.7292479108635097,2-1-2,0-1-2,0.2157278209924698,0.14472578465938568,0.0903988778591156
3,109,4.0,0.7267409470752089,2-1-2,0-1-2,0.1733807921409607,0.15194399654865265,0.1143350750207901
3,110,0.0,0.724233983286908,1-1-1,0-1-2,0.17028561234474182,0.15740935504436493,0.12027199566364288
3,111,4.0,0.7217270194986072,2-0-0,1-0-2,1.6039679050445557,1.9880790710449219,0.12510864436626434
3,112,0.0,0.7192200557103063,1-1-2,0-1-2,0.16951332986354828,0.2959772050380707,0.16321465373039246
3,113,4.0,0.7167130919220055,2-0-2,0-2-1,0.21601936221122742,1.2858926057815552,2.2631752490997314
3,114,4.0,0.7142061281337048,2-2-0,0-1-2,0.2169010043144226,0.1825784593820572,0.11262606829404831
3,115,4.0,0.7116991643454039,2-2-0,0-1-2,0.2732624411582947,0.33886435627937317,0.11802534759044647
3,116,4.0,0.709192200557103,1-2-2,0-1-2,0.21065892279148102,0.19220244884490967,0.12240992486476898
3,117,6.0,0.7066852367688021,0-1-2,0-1-2,0.20421048998832703,0.656462550163269,0.20947790145874023
3,118,2.0,0.7041782729805014,0-0-2,1-0-2,1.6075266599655151,1.718993902206421,0.1630365252494812
3,119,0.0,0.7016713091922006,0-0-0,0-1-2,0.15433843433856964,0.19039574265480042,0.16462841629981995
3,120,0.0,0.6991643454038997,0-1-0,0-1-2,0.20027510821819305,0.1892675906419754,0.12785853445529938
3,121,6.0,0.6966573816155989,1-2-0,0-1-2,0.1990271359682083,0.18612517416477203,0.12662959098815918
3,122,0.0,0.6941504178272981,1-1-2,0-1-2,0.19568565487861633,0.6779924631118774,0.21649709343910217
3,123,0.0,0.6916434540389973,0-0-0,0-1-2,0.19053438305854797,0.6632628440856934,0.21232667565345764
3,124,4.0,0.6891364902506963,2-1-1,0-1-2,0.13975870609283447,0.16209685802459717,0.153313547372818
3,125,0.0,0.6866295264623955,2-1-0,0-1-2,0.17660069465637207,0.6109791398048401,0.19879870116710663
3,126,0.0,0.6841225626740948,0-2-2,0-1-2,0.1683792918920517,0.13900522887706757,0.10831980407238007
3,127,0.0,0.6816155988857939,2-1-1,1-0-2,1.7524003982543945,1.743990182876587,0.13460470736026764
3,128,4.0,0.6791086350974931,2-1-1,0-1-2,0.1610349416732788,0.12157104909420013,0.09816335886716843
3,129,0.0,0.6766016713091922,0-0-0,0-1-2,0.1608148068189621,0.11542372405529022,0.09314138442277908
3,130,6.0,0.6740947075208914,2-1-0,0-1-2,0.15901286900043488,0.10923752188682556,0.08827131986618042
3,131,3.0,0.6715877437325906,2-2-0,0-1-2,0.15581324696540833,0.47837913036346436,0.14708609879016876
3,132,0.0,0.6690807799442897,0-1-1,0-1-2,0.11206863820552826,0.1992761343717575,0.13856330513954163
3,133,0.0,0.6665738161559889,2-1-1,0-1-2,0.19861683249473572,0.1856103390455246,0.07406385242938995
3,134,4.0,0.664066852367688,2-2-1,0-1-2,0.10338643938302994,0.08178897202014923,0.09030303359031677
3,135,6.0,0.6615598885793872,2-1-0,0-1-2,0.18234345316886902,0.15971708297729492,0.0654153823852539
3,136,0.0,0.6590529247910863,0-1-0,0-1-2,0.12673871219158173,0.36036092042922974,0.1070818081498146
3,137,0.0,0.6565459610027855,0-1-1,1-0-2,1.9814649820327759,2.01672625541687,0.07446793466806412
3,138,0.0,0.6540389972144847,1-0-1,0-1-2,0.12115050852298737,0.3261333107948303,0.09363824874162674
