window_start,window_end,condition,predictions,nonempty_predictions,overall_accuracy,nonempty_accuracy
0,39,frozen_etm,1200,520,0.3641666666666667,0.3230769230769231
0,39,dynamic_etm,1200,520,0.3641666666666667,0.3230769230769231
40,79,frozen_etm,1200,472,0.6033333333333334,0.4322033898305085
40,79,dynamic_etm,1200,472,0.6233333333333333,0.7563559322033898
